id_pagador,qtd_boletos,media_atraso,atraso_maximo,taxa_atraso,valor_total,ticket_medio,id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
733c9aa72e3554b8f0b1df417a9d1ab8981fee8233dca1d8ea57d67c51e945b8,1,1.0,1.0,1.0,650.0,650.0,733c9aa72e3554b8f0b1df417a9d1ab8981fee8233dca1d8ea57d67c51e945b8,1066000.0,SP,8530000000000000.0,9150000000000000.0,958.0,2.66e+16,930.0,3869.0,981.0,989.0
735feb40c7fdd5ce14dbab0b472575789df7b0a9eb49d2f55a2d8339849d4bb7,1,4.0,4.0,1.0,7182.26,7182.26,735feb40c7fdd5ce14dbab0b472575789df7b0a9eb49d2f55a2d8339849d4bb7,2790299.0,SP,5750000000000000.0,9240000000000000.0,685.0,4250000000000000.0,700.0,43258.0,716.0,972.0
7365a4d308e1f097df49008ace5a26d578a9358869005f53a5ddb6a02ac2b202,1,1.0,1.0,1.0,261.35,261.35,7365a4d308e1f097df49008ace5a26d578a9358869005f53a5ddb6a02ac2b202,4721102.0,PR,9960000000000000.0,50.0,934.0,233625.0,980.0,0.0,971.0,988.0
739d3bc545e0f5dd609159b482fe884bbd40e71e47fa39c130b04c245bc7dfd5,2,0.0,0.0,0.0,308.89,154.445,,,,,,,,,,,
73aaf50f96e1bd9947f0ff0a1a7d4d8f3bf9eddd5e17d67a63836f6a57cdaee3,1,5.0,5.0,1.0,399.17,399.17,,,,,,,,,,,
73abd1dd7565e29cb1ceb131fdb5b900f1cc7605235591dc22eacb472fd3bb05,1,0.0,0.0,0.0,48120.09,48120.09,73abd1dd7565e29cb1ceb131fdb5b900f1cc7605235591dc22eacb472fd3bb05,1413401.0,RJ,9100000000000000.0,7360000000000000.0,504.0,1.15e+16,790.0,5372.0,881.0,987.0
73d711ca764aa952b24b8fa3c10b87f363587a1a5bd2452d9983acd647bc82bb,1,8.0,8.0,1.0,215.16,215.16,,,,,,,,,,,
7408365cc3db8172d757c51ce2f681f12136cb5f0ed57822eef470c31a49974c,3,1.0,2.0,0.6666666666666666,5487.6900000000005,1829.2300000000002,7408365cc3db8172d757c51ce2f681f12136cb5f0ed57822eef470c31a49974c,4530703.0,SP,9850000000000000.0,9830000000000000.0,958.0,2.42e+16,970.0,422.0,980.0,989.0
743fcd8f7bffa06c7ca12ded676a32a69ec035709f9de74280dfe15f11da94fe,1,0.0,0.0,0.0,650.3,650.3,743fcd8f7bffa06c7ca12ded676a32a69ec035709f9de74280dfe15f11da94fe,4321500.0,SC,3.25e+16,1000.0,940.0,2.51e+16,940.0,0.0,982.0,988.0
7447c082834c49357b7d8b920782d134710ce862459f95dbb29fcbbc259d70be,1,0.0,0.0,0.0,403.97,403.97,,,,,,,,,,,
74506515d0cf600a69598b7a825b76ae85cf320dd364d91089e07f84bea0998f,1,1.0,1.0,1.0,8636.0,8636.0,74506515d0cf600a69598b7a825b76ae85cf320dd364d91089e07f84bea0998f,5620102.0,PR,8650000000000000.0,1000.0,924.0,50000.0,750.0,0.0,395.0,985.0
745f2c550d005c6312382b8ba8406eea1625c8ab5fece6e49c68f00f128bf089,4,0.5,2.0,0.25,48141.01,12035.2525,745f2c550d005c6312382b8ba8406eea1625c8ab5fece6e49c68f00f128bf089,2815102.0,SP,9470000000000000.0,8880000000000000.0,959.0,2.42e+16,960.0,429.0,983.0,989.0
7476d0e191ab88f244161b3b0455f0ed14e26e4f659ec5f4f1d003f10348eea9,1,0.0,0.0,0.0,2583.04,2583.04,,,,,,,,,,,
749a30d7a1700128461a3ee0ae39843792de7345e66a776db339d3fea86e0244,1,0.0,0.0,0.0,185.94,185.94,,,,,,,,,,,
749f0f1863e06f75e6a3666fdb76e5950205452ef64a1d1cabf9eea50a7156a3,2,0.0,0.0,0.0,1565.1499999999999,782.5749999999999,749f0f1863e06f75e6a3666fdb76e5950205452ef64a1d1cabf9eea50a7156a3,5510801.0,GO,9600000000000000.0,912531000000000.0,964.0,1960000000000000.0,970.0,21905.0,980.0,989.0
74a65a30e61bbb9003c9aee15438128f919474aef14472a0180e5013aba49cba,1,0.0,0.0,0.0,479.07,479.07,,,,,,,,,,,
74ba023925a3e5981f8f92bf7ba200db359c015ba741f72f045fa54305915503,1,1.0,1.0,1.0,54.67,54.67,,,,,,,,,,,
74c41c0c1062773531fb3ab04a15509d2411c45fa927be877fd591a92f655402,1,4.0,4.0,1.0,885.0,885.0,,,,,,,,,,,
74ecb07f5c89b6b9088a88328c92b2fa2e92b3fb1297dccaa797a0c2c47376a2,1,0.0,0.0,0.0,1089.63,1089.63,,,,,,,,,,,
75007ef34eb604fb94a4ecd54371b30e7a830683b5cba8ef2f5069e8b5260444,1,0.0,0.0,0.0,324.73,324.73,,,,,,,,,,,
750896a13962ef8b6b7538d599b84490475d8281408a60b4f7f79b23ed5ef7ff,2,27.0,31.0,1.0,902.82,451.41,,,,,,,,,,,
751bb74bb7e0769a7b191c68eb6cdb233b63838de11f0539ea418af75452f5ee,127,0.5826771653543307,6.0,0.4094488188976378,805529.1900000001,6342.749527559055,,,,,,,,,,,
7530b8afbe6cfc37ca70b3f892b5db19fcfb3aa4e62861ab2f728027bbcba0c7,1,1.0,1.0,1.0,304.03,304.03,7530b8afbe6cfc37ca70b3f892b5db19fcfb3aa4e62861ab2f728027bbcba0c7,4742300.0,SC,4.22e+16,5950000000000000.0,934.0,2.63e+16,890.0,0.0,978.0,987.0
7544f78c79ab7d7ee895a7783b701dacdeda4aca0cb9d5f24d33df5a134c0df3,1,0.0,0.0,0.0,1018.0,1018.0,,,,,,,,,,,
754d3bdeab19ebeb43358644cb67dee77e97852badbb867479da27002b713875,3,0.3333333333333333,1.0,0.3333333333333333,2168.19,722.73,,,,,,,,,,,
75543f8afe1841200fa242569702444d8660986c877abda398048b464d7c8ca5,1,3.0,3.0,1.0,350.63,350.63,,,,,,,,,,,
75660a40031e50c6b740a13016e91cb218987fdd22a5a228c1170ed17dcb1f4d,1,1.0,1.0,1.0,2898.0,2898.0,75660a40031e50c6b740a13016e91cb218987fdd22a5a228c1170ed17dcb1f4d,1011201.0,MG,865030000000000.0,4780000000000000.0,844.0,1.44e+16,920.0,765.0,972.0,988.0
757098873b0dcb07631ee8d71eb33f0613e04dbea8773c780d9187fd438c3b62,2,0.5,1.0,0.5,255.56,127.78,,,,,,,,,,,
75b936ad933a7b45483fb6ddc8231c88832437e6c0d9db10d2ab130c57d018fe,2,0.0,0.0,0.0,123073.61,61536.805,75b936ad933a7b45483fb6ddc8231c88832437e6c0d9db10d2ab130c57d018fe,2441501.0,SP,9800000000000000.0,959935000000000.0,929.0,2.06e+16,930.0,7.0,979.0,988.0
75bcd5a717765c8d1a50229e1f552958b80ca955746026cc5e6b1d990aaf58c7,1,0.0,0.0,0.0,111.76,111.76,75bcd5a717765c8d1a50229e1f552958b80ca955746026cc5e6b1d990aaf58c7,1013901.0,DF,9740000000000000.0,908066000000000.0,820.0,1.8e+16,930.0,8038.0,954.0,986.0
75e663254cd967ee403e1297664fd6b315b90825f2e036b3940ba5daba698116,2,0.5,1.0,0.5,154.15,77.075,,,,,,,,,,,
75ef704b1bf34aa4ba997f2a83367c19fd298c78a5ae84ac2262a152e10efb28,1,0.0,0.0,0.0,1632.06,1632.06,,,,,,,,,,,
75f2e12ae87681705d10af5eab1904605c877a3f32cbef37339f85a6c16179ff,1,0.0,0.0,0.0,466.95,466.95,,,,,,,,,,,
75f61378b6ad7ce14f4eff0e08530945a22a50ef50cf292eb545b082796a59f0,1,1.0,1.0,1.0,531.17,531.17,,,,,,,,,,,
7600e3781a7975a2b0fa60739f4cfd93c99c3ba93572d7949eaee56b020b9b9a,4,1.25,2.0,0.75,19038.43,4759.6075,,,,,,,,,,,
7612cd747341949636f5dd32aa209a1024cbe3c58112035ea0d4b1d6c8f6cd55,1,0.0,0.0,0.0,378.45,378.45,,,,,,,,,,,
762813e0b5941a6c67b64d1919971ec65aa75aa979a0544351c2b2da42d0fdeb,1,5.0,5.0,1.0,549.45,549.45,762813e0b5941a6c67b64d1919971ec65aa75aa979a0544351c2b2da42d0fdeb,4781400.0,PR,3.04e+16,5630000000000000.0,643.0,149875.0,910.0,5852.0,55.0,906.0
765c71ff01ceee8116d7ddb5dcab7ccf8ebee7f93e78dfef8867eaea0f2e3c52,1,2.0,2.0,1.0,63.36,63.36,,,,,,,,,,,
766789d3b0035421fc0a854d6cb8bccbef6a8b834b0077196eb2df9c273c73bf,1,4.0,4.0,1.0,1019.87,1019.87,766789d3b0035421fc0a854d6cb8bccbef6a8b834b0077196eb2df9c273c73bf,4789099.0,SP,6790000000000000.0,1000.0,207.0,26000.0,830.0,0.0,359.0,875.0
7678d855fb4dcf826c2f78629bb9522a61092044629441f521d60d9da7584631,4,0.0,0.0,0.0,157217.57,39304.3925,7678d855fb4dcf826c2f78629bb9522a61092044629441f521d60d9da7584631,1062700.0,MG,9550000000000000.0,8660000000000000.0,909.0,1.68e+16,920.0,241.0,982.0,989.0
769635fd975dc18e9cd204095ea0c5c44a61bc24a71e21c0ebb7e1218c7d157a,1,0.0,0.0,0.0,573.18,573.18,,,,,,,,,,,
76cabb76991d5422d77a09309b2ea4743c4e7c88a1f7782c87f6e45e76b6d873,1,0.0,0.0,0.0,604.63,604.63,,,,,,,,,,,
76cb44e039e55788d4b1877dd69612a79f1ba03ff8705f3beec15282dfa4db51,1,0.0,0.0,0.0,67169.74,67169.74,,,,,,,,,,,
76f3d80c83f176d6c2dee8a0a193b0ede95935f45460b22bf97da5c7853bddef,2,0.0,0.0,0.0,263.18,131.59,,,,,,,,,,,
773039da891b6e63c494c46bd26b90aa8617d133653b3faa4ebcb4b09537e9bb,1,68.0,68.0,1.0,2360.2,2360.2,773039da891b6e63c494c46bd26b90aa8617d133653b3faa4ebcb4b09537e9bb,4669999.0,RS,9760000000000000.0,8060000000000000.0,377.0,1.23e+16,650.0,0.0,424.0,968.0
77397f323dca6b8a6a3af2325020e3bd25a8e0969e70573a5e6051924ef42961,2,31.5,61.0,1.0,9400.01,4700.005,77397f323dca6b8a6a3af2325020e3bd25a8e0969e70573a5e6051924ef42961,4712100.0,AM,926676000000000.0,9660000000000000.0,184.0,3020000000000000.0,730.0,8629.0,328.0,973.0
775fc9ddee7bc31c9ab593686a75c68693da37c94443ce8a17acd0fadbb514ec,1,0.0,0.0,0.0,116.76,116.76,,,,,,,,,,,
776625f53c7634a1b5d65fb5080bce26cea18b26cdec202343485ebc04758e03,1,0.0,0.0,0.0,1433.91,1433.91,,,,,,,,,,,
7770d98926ca6f6c00a96c6c6dd85e13ac4fed149b1e6302bf5d0ec5a3d4e797,1,0.0,0.0,0.0,143.73,143.73,,,,,,,,,,,
778d9e6fb1e5fb16971577c9bf964a63eda9976d7dfc332486b3b44e5264e811,1,0.0,0.0,0.0,211.51,211.51,,,,,,,,,,,
779d7a523bf5deae425bc6bf90d06facbc7825a9eee6e0f6a31330ca593626e9,1,1.0,1.0,1.0,2183.04,2183.04,,,,,,,,,,,
77a353b1b992c8eeff45c4bddbf87e3d2654c8ac5cb2ec2dab4d0db0e570d2b9,1,0.0,0.0,0.0,549.58,549.58,77a353b1b992c8eeff45c4bddbf87e3d2654c8ac5cb2ec2dab4d0db0e570d2b9,4774100.0,PR,7840000000000000.0,7190000000000000.0,813.0,90500.0,560.0,77268.0,839.0,976.0
77d79c1199b53131a1f7004847be300790801ef9e9ef7710cd3851af6c367482,2,5.5,7.0,1.0,1051.0,525.5,,,,,,,,,,,
77f3e9b9fff2d31b030ed95f960a619ee7e9433257e23f7c52a7cf59432002ff,6,0.8333333333333334,3.0,0.3333333333333333,24843.56,4140.593333333333,77f3e9b9fff2d31b030ed95f960a619ee7e9433257e23f7c52a7cf59432002ff,2862300.0,SC,9370000000000000.0,941019000000000.0,952.0,2.47e+16,970.0,1052.0,981.0,989.0
77f569c5776907c65d9bc3489c293991f4dc87fe6fc0dbce6a3ce4242f0aee61,1,0.0,0.0,0.0,592.97,592.97,,,,,,,,,,,
77fb2f9ff0420216d5d62942b42a642ba0ad2316ebcc825a2f61e1e1dd61f7c5,1,3.0,3.0,1.0,211.16,211.16,,,,,,,,,,,
780589e0b9439aee3fb347168f709f6066f29c708263caf9bdec75e723db4f9f,5,0.2,1.0,0.2,1233.34,246.66799999999998,,,,,,,,,,,
7808a0047b266d7aaeeb9d559c98f31f23aa739941a02765c16122e31820127d,1,0.0,0.0,0.0,6293.0,6293.0,7808a0047b266d7aaeeb9d559c98f31f23aa739941a02765c16122e31820127d,4683400.0,RS,9880000000000000.0,605366000000000.0,887.0,2.02e+16,970.0,1377.0,956.0,988.0
78195b0711518eb7c545f67a1594056882fa587a7f69202d567ccb1a2dedb99f,1,1.0,1.0,1.0,172.55,172.55,78195b0711518eb7c545f67a1594056882fa587a7f69202d567ccb1a2dedb99f,4771701.0,PR,9190000000000000.0,50.0,929.0,2.13e+16,970.0,2669.0,978.0,987.0
7828af65623825865d5dd6e40bf9217a10b87f6e4bfbc4105e6784186925d2fc,1,0.0,0.0,0.0,129.32,129.32,,,,,,,,,,,
7830790bb8d0a570b8f1c0826060a50ea0742c718ee91981e7c50cdcd56843a1,1,0.0,0.0,0.0,453.65,453.65,,,,,,,,,,,
783adae4245129b9b0765d6f7d7a3c240c0a67d24ab6487fb0929ca99220abb0,1,0.0,0.0,0.0,189.55,189.55,,,,,,,,,,,
7852b73e5d7f5a56129ae262bc525e45dec3fd02cdab9d9f4192a3e3277414f7,3,0.6666666666666666,2.0,0.3333333333333333,86124.44,28708.146666666667,,,,,,,,,,,
786a1632502aaf614311ff2068b2d4c03f7a745c50b6753e8fc1f264fcff8247,1,0.0,0.0,0.0,566.32,566.32,,,,,,,,,,,
788eb8ffa5a26b261efcae56605bbc6e303313470b6747f8368c9c81e9f291a2,1,0.0,0.0,0.0,482.58,482.58,,,,,,,,,,,
78934a21e505e1434a1f9613845ef5f369df622b4327b437ccb20eda35d0429e,1,0.0,0.0,0.0,2368.68,2368.68,,,,,,,,,,,
78a5059cd4096467d3cf1dee62caf00e225a1a45f99de3e63cf121e97b062010,1,0.0,0.0,0.0,1200.0,1200.0,,,,,,,,,,,
78bcc809c145232b0d29244b5207a3f0e7cec12fb1ba2171a268c151267f698b,1,0.0,0.0,0.0,672.56,672.56,78bcc809c145232b0d29244b5207a3f0e7cec12fb1ba2171a268c151267f698b,4711302.0,PR,9450000000000000.0,8750000000000000.0,960.0,2040000000000000.0,960.0,4053.0,982.0,988.0
78db86c0d013b73435ca602f32f09c93ced640b71ee5fbd31d6b2faabde96a9d,2,3.5,7.0,0.5,856.8299999999999,428.41499999999996,,,,,,,,,,,
78ed9e57d06c84a1df1d91dca2e38900705a9e2d34c2d14930e90e5700b0beee,1,0.0,0.0,0.0,134.88,134.88,,,,,,,,,,,
792ce59fe377fd1aff9e5e6801641ad48ff0f5526bce503e4b59b82da807bdec,1,0.0,0.0,0.0,96.63,96.63,,,,,,,,,,,
7940310efb0d19608ebe647f47436bc64a82f588589c6e150a6b130885550d2b,1,1.0,1.0,1.0,1289.66,1289.66,7940310efb0d19608ebe647f47436bc64a82f588589c6e150a6b130885550d2b,4782201.0,PR,9230000000000000.0,50.0,935.0,192020.0,970.0,212.0,983.0,985.0
7946489f51f1f916e4acdea2e5b742f96286c88173afd2896a2a7e03616c05ca,1,8.0,8.0,1.0,629.3,629.3,,,,,,,,,,,
79598e6f98c409a0142fbadd372317cd98bb15839f1d1fcb307dcff09889cbb4,2,0.0,0.0,0.0,6937.98,3468.99,,,,,,,,,,,
796315eb58ed3369b83b12d6bd8a7ab202876914d7f80ce891d43966bf7c5a96,1,4.0,4.0,1.0,451.52,451.52,,,,,,,,,,,
7971f2e95479c711a8b9b9785bdfaabcc168d53bb775ab4c6a8d9da1dfc97ea1,1,0.0,0.0,0.0,714.1,714.1,7971f2e95479c711a8b9b9785bdfaabcc168d53bb775ab4c6a8d9da1dfc97ea1,8610102.0,BA,8390000000000000.0,6000000000000000.0,890.0,1690000000000000.0,930.0,14408.0,980.0,989.0
7995f2aaf7374bb4c7afde8d3d8b55feb5dcf7d9d855d2974a1ac7b0a4ca7813,1,0.0,0.0,0.0,582.0,582.0,,,,,,,,,,,
79a3731857d8a1b92979b17e11318ccb7593a242378e8dd561519e5232527fd9,2,0.0,0.0,0.0,13010.42,6505.21,,,,,,,,,,,
79ce2a7fcf69241860a81982ea5aadcc51e2c468e3d930eb9dba84ea75217e9b,1,5.0,5.0,1.0,1490.16,1490.16,79ce2a7fcf69241860a81982ea5aadcc51e2c468e3d930eb9dba84ea75217e9b,4645101.0,BA,2.17e+16,1.05e+16,165.0,1350000000000000.0,740.0,31612.0,183.0,964.0
79ce7d9ae5e88d9a08b06d2bd67321957a87753fe9c65ee6654a20cb89e8bb06,2,0.5,1.0,0.5,5060.07,2530.035,79ce7d9ae5e88d9a08b06d2bd67321957a87753fe9c65ee6654a20cb89e8bb06,4322302.0,MG,9630000000000000.0,7540000000000000.0,927.0,183200.0,930.0,13568.0,973.0,987.0
79d9bdbf47e0fe64700949c492d6000f012b12a3999e06cc57210a1deb9e1a7c,1,0.0,0.0,0.0,486.28,486.28,,,,,,,,,,,
79e6d341872b959924ae93ae9dcdffec1e0fef3eba604901521b4771715c71e8,1,0.0,0.0,0.0,2036.16,2036.16,,,,,,,,,,,
79f248dd99b69a2258669904febee582897e657b4a352bd84b77b59c700700ed,1,0.0,0.0,0.0,1413.31,1413.31,79f248dd99b69a2258669904febee582897e657b4a352bd84b77b59c700700ed,4744001.0,RJ,9730000000000000.0,1.53e+16,849.0,125500.0,940.0,58286.0,965.0,987.0
7a11f6a92fd6647cf4d022da7a56017a7e5d380517712b66ee4ddfccb0642ee2,1,1.0,1.0,1.0,222.95,222.95,,,,,,,,,,,
7a26ad2addd5a1b56313ca95fbc67e5e8e580c46405312f50507d3f4ddf0f8e3,1,0.0,0.0,0.0,400.0,400.0,,,,,,,,,,,
7a3075518e48d3327fbb5cb20ccbdcd3d5029d0885929c7219463a8c681bc2e2,1,0.0,0.0,0.0,213.42,213.42,,,,,,,,,,,
7a3a07ac0c3a62eecdcf0410d8df585a5350ce24e230c32f3f7dc7a472eb8f1c,1,0.0,0.0,0.0,1938.8,1938.8,,,,,,,,,,,
7a45a8ab01d0b8a4a11253dc072eaca87217853ceedf04354dbda3a21b5d0a83,1,0.0,0.0,0.0,322.26,322.26,,,,,,,,,,,
7a5fc3cf694714f445cbcc1ddb05e80d8a725fb47617ae88b25b07a151912810,1,0.0,0.0,0.0,3369.61,3369.61,,,,,,,,,,,
7a76ebd45b906716c5b65d98b369c91134e7f2d7ee6cc81adbdd104b2055a1c3,1,0.0,0.0,0.0,917.21,917.21,,,,,,,,,,,
7a7ce615d262d7623fe4d0f5836604f0c7c19a3f378a3d469349f6a144bbcd50,1,0.0,0.0,0.0,1700.0,1700.0,7a7ce615d262d7623fe4d0f5836604f0c7c19a3f378a3d469349f6a144bbcd50,4639701.0,PE,8760000000000000.0,9240000000000000.0,938.0,1.67e+16,960.0,9133.0,979.0,988.0
7a854bc28629387e6539f0098cf81ab6e7244dfcfa98904cfba014e61052d220,2,0.0,0.0,0.0,15286.02,7643.01,7a854bc28629387e6539f0098cf81ab6e7244dfcfa98904cfba014e61052d220,1065101.0,PR,9620000000000000.0,9130000000000000.0,941.0,2210000000000000.0,960.0,155.0,979.0,988.0
7a9338e54692b86ceff1a15cda47da22c07de5495e07b1f8fa96b9a836253739,1,0.0,0.0,0.0,109.76,109.76,,,,,,,,,,,
7aa05d3d9f35c628ad7972ea5ab5c231e95789782b607041c353bdb7bd2e6f39,1,0.0,0.0,0.0,443.17,443.17,,,,,,,,,,,
7aaea368470d0c15463ad87cbe701bdb364ff5b94b804f133562934c3f26f046,2,2.0,4.0,0.5,103200.45,51600.225,7aaea368470d0c15463ad87cbe701bdb364ff5b94b804f133562934c3f26f046,2731700.0,MG,9930000000000000.0,4190000000000000.0,947.0,2.05e+16,980.0,1537.0,981.0,988.0
7aba9bc8ca45f493992ac6b9971308c4327a7715e00bcfb860a792ba667e4fa4,2,19.0,20.0,1.0,23325.949999999997,11662.974999999999,7aba9bc8ca45f493992ac6b9971308c4327a7715e00bcfb860a792ba667e4fa4,3832700.0,SP,9630000000000000.0,1000.0,794.0,24000.0,960.0,0.0,969.0,986.0
7abd0b7927544f469470cd85f0854f6d141a47b4ff0aa42156f3d4a3a538cf57,1,0.0,0.0,0.0,3168.51,3168.51,,,,,,,,,,,
7add09090474d14c26777fb1bf21438d7058ffe85505c7f4a16f98cbaee69952,1,0.0,0.0,0.0,6455.1,6455.1,7add09090474d14c26777fb1bf21438d7058ffe85505c7f4a16f98cbaee69952,4647801.0,PR,9470000000000000.0,8840000000000000.0,947.0,1.18e+16,950.0,14749.0,979.0,988.0
7b0c6b3b1f1d4aa0e2c24d41ae6966fc4c9bce1859fdd40012aeda36bffece95,2,0.0,0.0,0.0,288.03000000000003,144.01500000000001,,,,,,,,,,,
7b12e3d776a94e57227213710db64e2635cc378353f042110f906ee7dbea663e,1,0.0,0.0,0.0,1107.68,1107.68,,,,,,,,,,,
7b33fe312a08e532a9ee82f79dda1aa3163dfc5519ce9d1aa47d44ae1213bb02,1,0.0,0.0,0.0,2952.8,2952.8,7b33fe312a08e532a9ee82f79dda1aa3163dfc5519ce9d1aa47d44ae1213bb02,4711302.0,SC,9410000000000000.0,9500000000000000.0,965.0,2310000000000000.0,970.0,141.0,983.0,989.0
7b37202c8655a6b435109955a2a11e49ab85f61356f88a9dc44174335d7497a8,1,1.0,1.0,1.0,1672.65,1672.65,7b37202c8655a6b435109955a2a11e49ab85f61356f88a9dc44174335d7497a8,4781400.0,RS,9710000000000000.0,7540000000000000.0,861.0,241125.0,930.0,9077.0,973.0,986.0
7b38e04c1c41e7ac4477d120b6b8348c95b2554bc4ebad59f7b0f923c5844091,1,0.0,0.0,0.0,131.4,131.4,7b38e04c1c41e7ac4477d120b6b8348c95b2554bc4ebad59f7b0f923c5844091,4711302.0,PR,7800000000000000.0,9530000000000000.0,915.0,2050000000000000.0,780.0,2135.0,977.0,988.0
7b3fb7919718625b168a81446ec31f3a9ddde834e8c1586c8135da0ff8ced742,2,67.5,122.0,1.0,1815.13,907.565,,,,,,,,,,,
7b43815f66016d89d373696a5fd6bc0d662cde0883724363d10f37ac4bb5654f,3,1.3333333333333333,4.0,0.3333333333333333,9645.939999999999,3215.313333333333,7b43815f66016d89d373696a5fd6bc0d662cde0883724363d10f37ac4bb5654f,1413401.0,RJ,9970000000000000.0,5050000000000000.0,929.0,209500.0,900.0,0.0,978.0,986.0
7b438fd81d0870abfbc2f247578b95372f5894018fd001201d6deed05a6695fe,1,0.0,0.0,0.0,52.05,52.05,7b438fd81d0870abfbc2f247578b95372f5894018fd001201d6deed05a6695fe,4744001.0,RS,8680000000000000.0,8930000000000000.0,927.0,251000.0,940.0,0.0,975.0,988.0
7b54097177b70122f162fa80dde1e959db393a30bec7bb43c8f1e153705361c6,1,0.0,0.0,0.0,54112.45,54112.45,7b54097177b70122f162fa80dde1e959db393a30bec7bb43c8f1e153705361c6,2733300.0,SP,9830000000000000.0,9150000000000000.0,576.0,158100.0,840.0,0.0,979.0,989.0
7b6950258e8d7ae91aabb8e9827613626a6a1760ebfd1430f64d6a2cb1a40f15,4,10.25,33.0,1.0,5020.46,1255.115,7b6950258e8d7ae91aabb8e9827613626a6a1760ebfd1430f64d6a2cb1a40f15,4644301.0,RN,1.66e+16,928926000000000.0,202.0,96730.0,750.0,15725.0,102.0,968.0
7b97253740bcb4cd4fec604e14dc5bcd1a8dfa003a1ebd4515a615f02da593ad,1,1.0,1.0,1.0,5148.0,5148.0,7b97253740bcb4cd4fec604e14dc5bcd1a8dfa003a1ebd4515a615f02da593ad,4645101.0,SP,8920000000000000.0,1000.0,950.0,2.05e+16,930.0,54.0,979.0,989.0
7b99d0dac58c3d08e7b603802c3faa6d9c7489e7478b3baf76a7e297d9c4318e,1,4.0,4.0,1.0,5000.0,5000.0,,,,,,,,,,,
7ba762452afd5b3dbca683c366092196c176e6e15860f742be04bf46cd1ac136,2,0.0,0.0,0.0,10500.0,5250.0,7ba762452afd5b3dbca683c366092196c176e6e15860f742be04bf46cd1ac136,5221400.0,SP,8800000000000000.0,6590000000000000.0,635.0,1.62e+16,790.0,12205.0,944.0,987.0
7baf12680ef97b1902d3b9950a4a768d1b6e8894a29896e62ea2b2dafdeb8cd2,63,4.904761904761905,62.0,0.4444444444444444,3228080.66,51239.375555555554,,,,,,,,,,,
7bb137be0269094f1b28aaae36b29be48dc78dc31fb81ad2d624824cb1dda8e3,1,1.0,1.0,1.0,267015.17,267015.17,,,,,,,,,,,
7bc60f912712a3b628c1feb1265616729b22117ddf7e6933e4354de1fc529038,2,0.0,0.0,0.0,1298.8,649.4,7bc60f912712a3b628c1feb1265616729b22117ddf7e6933e4354de1fc529038,4729699.0,RJ,8910000000000000.0,1000.0,910.0,219250.0,940.0,0.0,964.0,987.0
7bd255c4e141c1db246778b8086cf099e9d60028a2c68e2442e7735404c84340,1,0.0,0.0,0.0,1629.0,1629.0,,,,,,,,,,,
7bd41140405529c67d291ca3e79c33073dd7c4262b07c612773b49f0b7749bde,1,5.0,5.0,1.0,128.79,128.79,,,,,,,,,,,
7be798ef1e73a9ff6887fb0506f15c6c58d0191465325b2f00038bcf244c4aad,1,1.0,1.0,1.0,1632.12,1632.12,7be798ef1e73a9ff6887fb0506f15c6c58d0191465325b2f00038bcf244c4aad,4644301.0,RO,832936000000000.0,6430000000000000.0,949.0,2250000000000000.0,970.0,6191.0,980.0,989.0
7c308a507f94fa2a87e80f556955f2d87a44f39f5349b3aecba299637b1b5407,1,0.0,0.0,0.0,77.93,77.93,,,,,,,,,,,
7c3393a8736d5912224dcbf8133b981d73f9a73f204a4c8ef968e3735895d88c,1,0.0,0.0,0.0,532.06,532.06,,,,,,,,,,,
7c37380fc445b1b588d80b586b160d8371a9a8217d6b9b8b58c085a0d883906b,1,3.0,3.0,1.0,644.91,644.91,,,,,,,,,,,
7c3feca534df15611dedf9dd714d2837afb94f08cbe15d3f56d76253dd707ab1,1,1.0,1.0,1.0,469.92,469.92,7c3feca534df15611dedf9dd714d2837afb94f08cbe15d3f56d76253dd707ab1,4530701.0,SP,9700000000000000.0,8940000000000000.0,963.0,2.23e+16,960.0,0.0,981.0,989.0
7c438fe950675cffade114104cd947fea3485559d240c9dfdfe78c367640aa04,1,0.0,0.0,0.0,457.69,457.69,,,,,,,,,,,
7c490978d75d9f3cd1ef4c3837d918a2e6d08d831feefa5a5d06748c735f4e8d,1,0.0,0.0,0.0,369.03,369.03,,,,,,,,,,,
7c52fc6a08d7862ef9bf4165883e8e9c22650a98b0bac3ef9dd77892fa69a2d9,1,2.0,2.0,1.0,100.95,100.95,,,,,,,,,,,
7c92733de2775136425a90ff8341cb3110a9c49e9b927c36dc12e3fceee8964e,1,0.0,0.0,0.0,709.5,709.5,,,,,,,,,,,
7cb0c9266a8cbb34d1bb49706712b165e55d5af1a00d8022fc3257f8725ff417,8,20.125,35.0,0.75,1427279.62,178409.9525,,,,,,,,,,,
7cbcc3adf708caf4cd8a0dac8c0433729d150c99a51a07b9725ff7b53253a966,1,0.0,0.0,0.0,939.7,939.7,,,,,,,,,,,
